80.604536;52.430409;1;1149591.00;22.00;;9;18
83.463932;56.591085;3;3670143.00;60.60;7.10;3;9
84.902445;54.605908;3;4234441.00;75.05;13.38;12;24
84.832274;55.140361;3;3278501.00;58.20;7.10;5;5
79.173552;56.945552;3;3238446.00;59.00;8.00;7;10
83.492607;52.720522;1;2744307.00;43.00;10.00;3;10
82.115665;56.936140;1;2774986.00;50.00;11.10;12;17
82.346136;57.175033;1;1577721.00;40.00;;13;26
85.068097;52.492746;2;3543853.00;76.00;14.00;8;10
85.355037;56.285857;2;2513168.00;54.00;9.00;2;3
83.724079;56.723921;1;4764747.00;48.00;19.00;4;22
83.036224;56.506056;1;1499954.00;24.00;;6;10
85.369604;55.488393;2;3611115.00;52.00;8.00;3;9
81.233616;57.361451;1;1689407.00;30.00;6.00;4;5
84.902188;54.119675;1;1764363.00;30.00;6.00;4;5
85.767084;53.639242;3;3127146.00;59.70;6.00;2;5
81.843779;52.468154;3;4764462.00;109.00;;10;17
84.246999;57.370214;1;2074658.00;43.00;12.00;7;10
79.338058;53.518248;2;2211998.00;43.00;6.00;3;5
85.406351;57.711099;1;3429003.00;39.00;8.00;12;17
82.786651;52.541984;2;1957484.00;42.30;;5;17
80.888981;52.892650;3;2355929.00;61.00;9.40;2;4
79.416381;55.783843;2;7597524.00;79.00;13.00;8;12
83.550333;56.288663;2;2883261.00;47.40;8.00;5;9
86.023543;56.321633;1;3391396.00;42.00;11.00;6;10
84.754353;52.830562;2;1788118.00;44.00;6.00;2;5
83.108321;57.643436;2;3082060.00;46.00;7.00;4;9
80.054707;57.148258;2;4730751.00;60.00;12.50;12;18
84.836040;53.822551;1;3034876.00;36.00;8.00;1;10
82.228438;57.744963;2;4866569.00;64.00;;13;23
84.326628;53.842961;2;2699826.00;48.60;16.00;4;24
82.016792;53.659754;2;3126344.00;44.00;9.00;10;10
84.820187;56.706390;1;2455600.00;42.00;10.00;3;10
82.401736;55.906081;3;2936833.00;64.00;9.00;5;9
84.622155;56.571897;2;2538171.00;60.00;10.00;9;10
84.947498;55.747614;1;2616729.00;47.30;11.00;5;17
81.563278;53.304558;1;1666514.00;31.00;6.00;6;9
85.849379;57.703443;4;11278799.00;126.20;15.00;6;17
79.847774;56.317979;4;4550522.00;84.00;8.00;3;5
84.678832;57.429591;2;2221914.00;38.00;;1;10
86.104891;52.391378;1;2396873.00;38.00;7.50;2;17
85.697762;53.411024;2;2362840.00;56.00;9.00;7;17
82.506443;52.390579;1;843149.00;19.30;3.50;17;17
86.123965;55.883688;3;2881119.00;58.00;;9;10
82.292873;52.475506;2;2614538.00;57.00;9.00;5;5
81.204243;55.396178;1;1181895.00;23.00;0.00;4;4
79.109147;53.133065;1;1163836.00;23.00;;4;4
79.533004;56.571310;1;3934244.00;41.00;;3;22
82.707939;53.115760;1;3776287.00;41.00;0.00;3;22
85.544176;54.184301;3;3458231.00;65.70;;8;9
85.118845;55.071048;3;5400281.00;89.00;12.00;4;9
85.128959;55.378050;1;3668437.00;40.00;10.00;7;14
81.422536;57.252267;3;3292036.00;74.00;13.00;2;10
84.801811;55.174683;2;2570946.00;48.00;8.00;4;4
82.815486;55.919859;2;2478843.00;45.00;7.00;6;9
85.835432;54.974874;1;1266178.00;18.00;;3;5
86.680938;57.724668;2;3461466.00;55.00;9.00;11;19
80.808779;53.171676;1;1611101.00;29.00;6.00;2;5
79.011502;55.967201;1;2410717.00;25.00;;11;14
79.698571;55.619517;1;1493727.00;33.00;5.00;8;10
80.431093;52.535334;1;1099591.00;20.00;1.00;10;17
81.549824;53.249741;1;3372574.00;47.00;11.00;20;25
80.873890;54.598740;1;2865265.00;43.00;11.00;9;9
83.352749;53.118933;2;3361019.00;76.00;14.00;6;10
85.874531;52.578824;1;2839032.00;39.80;11.43;15;19
82.334107;52.707418;2;2390743.00;54.00;9.00;3;5
80.574805;56.457628;2;2817509.00;46.00;6.00;2;6
79.830397;57.295270;2;3009705.00;49.50;9.00;8;10
83.951949;53.311767;2;4834760.00;61.80;;5;11
86.314451;52.609542;3;3827457.00;65.00;7.00;6;9
82.906596;56.359230;3;3353689.00;56.50;5.70;5;5
81.876678;54.652700;1;1330347.00;21.00;3.00;2;17
82.336376;56.098078;1;2080148.00;40.00;7.40;12;17
83.382918;54.232778;3;3101339.00;73.00;9.00;3;5
84.142677;54.870226;1;1250495.00;30.00;;12;17
86.512844;57.497433;2;7224595.00;89.90;12.90;9;9
79.654449;55.174207;1;2814409.00;40.13;13.00;2;9
86.183842;55.107074;2;4710107.00;46.80;21.00;8;17
79.533887;56.776820;1;2235646.00;39.70;9.00;8;10
86.018596;55.561856;3;4459138.00;76.00;8.00;2;5
86.385216;55.355817;1;2666926.00;31.00;7.00;3;5
81.291399;56.957593;1;3422059.00;58.00;16.00;8;16
83.113647;52.272765;1;1294404.00;27.50;4.00;14;17
87.051297;56.506091;2;6175664.00;74.10;15.20;10;11
82.445727;53.121469;2;2496797.00;51.30;;2;5
80.092656;57.067763;2;6087736.00;71.00;13.60;2;15
81.274855;54.066539;3;2757475.00;74.00;;7;18
86.301648;53.691110;2;2419117.00;51.00;9.00;20;25
80.194630;52.821662;3;21964028.00;131.80;19.30;13;17
86.566636;52.332949;2;2591316.00;48.00;6.00;2;5
79.467350;57.002727;1;2473666.00;36.29;7.80;8;11
86.409275;57.545851;3;2584793.00;57.00;9.00;8;12
82.641891;53.251322;1;3183732.00;23.10;;9;10
82.625264;52.747168;1;2755058.00;42.00;10.00;1;19
85.729387;52.901606;1;1784330.00;34.00;0.00;7;10
81.896992;53.849415;1;2031419.00;43.00;11.00;6;10
80.087962;55.063692;2;5387249.00;75.00;14.40;15;17
81.939430;56.170072;1;1653566.00;34.10;;5;10
84.846254;53.887733;1;1500147.00;29.10;5.80;2;5
80.574375;52.626827;1;2254121.00;32.00;;17;18
85.635393;57.192448;1;3158901.00;40.00;10.00;15;17
85.204229;52.329606;3;12520259.00;120.00;17.00;1;5
86.828128;57.699682;1;1961366.00;34.00;9.00;1;10
83.466637;54.585857;3;3817388.00;57.00;6.50;3;9
82.890908;56.212390;1;1589589.00;41.00;11.00;1;10
80.014950;55.569019;2;2147254.00;45.10;;4;5
79.158458;56.240856;1;1103975.00;21.67;;9;12
85.096339;57.388754;2;2491095.00;44.00;7.00;2;9
85.180455;52.422569;1;1132817.00;23.00;4.00;6;10
82.669708;53.079735;1;863115.00;20.00;5.00;2;17
84.434255;53.607110;1;870238.00;20.70;;11;17
82.646645;55.037642;1;886389.00;20.70;;10;17
79.098639;57.087137;1;3002404.00;43.00;8.00;2;16
82.778642;57.254335;2;2229115.00;58.00;7.00;5;5
84.150471;53.092251;2;2925685.00;46.00;6.50;4;5
81.324743;54.094028;3;3777513.00;78.00;13.37;10;10
83.572173;52.499592;1;2563347.00;34.00;;22;26
85.787378;57.234520;3;5363886.00;81.00;16.00;9;10
84.274821;54.434331;3;5880325.00;60.00;6.00;2;4
84.825578;56.443633;1;1817506.00;31.00;6.00;4;5
81.860710;57.488615;3;5362552.00;81.00;16.00;9;10
86.107019;56.277903;1;1102845.00;22.26;;6;10
84.554158;54.949068;1;1969473.00;43.00;12.00;3;10
85.041500;53.529183;2;2214942.00;48.00;7.00;3;5
83.191001;53.775205;4;10794349.00;108.00;12.00;4;7
81.567320;55.847201;4;11058456.00;108.00;12.00;4;7
84.040108;56.826967;1;2234555.00;39.00;9.00;10;10
82.674742;56.264738;1;1046546.00;19.40;;4;18
79.638258;56.382073;2;2344233.00;41.00;;2;5
79.295785;54.549858;2;4070462.00;62.00;10.00;5;14
79.703081;56.405268;1;962318.00;22.00;5.00;8;17
80.841316;53.707572;3;3576381.00;87.57;12.09;2;7
86.022554;57.255055;2;2704765.00;50.00;7.80;1;9
79.154852;56.318764;2;3369459.00;41.70;;6;6
83.052028;53.010861;1;2176899.00;39.17;8.72;7;10
82.075982;55.387208;1;967103.00;19.35;1.00;3;4
81.485390;54.026607;1;1525069.00;42.00;10.00;5;10
81.690962;56.240836;3;10622924.00;101.10;;3;10
84.459678;53.489638;2;2796630.00;44.00;;10;10
85.975085;53.419290;2;2840754.00;53.00;9.00;8;9
79.778184;55.186207;2;2781591.00;40.00;0.00;9;9
81.394121;53.004419;1;2566611.00;30.00;5.60;1;5
79.727152;57.702358;1;2055124.00;38.00;10.00;4;10
86.060128;53.347098;2;2382185.00;43.00;6.00;5;5
85.091014;53.773377;2;2290371.00;44.30;6.90;3;5
83.757596;55.972146;1;1825935.00;30.00;;7;16
80.740434;54.542257;1;2321306.00;38.00;9.80;4;10
84.161342;53.707585;3;19327992.00;146.00;;4;9
83.856081;56.962588;1;1769500.00;24.00;;6;10
79.650098;52.367093;2;3455576.00;53.80;8.00;2;9
86.748420;55.227972;4;9025010.00;92.00;20.00;6;11
83.152670;54.416324;3;5080910.00;70.00;10.00;1;10
84.874098;55.963637;4;3849126.00;77.00;8.20;3;10
81.374594;56.344528;2;3373401.00;46.10;7.00;2;9
79.725980;55.027309;3;3408346.00;61.00;7.00;9;9
81.562458;53.874861;1;1701306.00;31.00;6.00;4;5
85.201805;57.509408;2;2308898.00;43.20;7.00;1;10
79.034873;53.026823;3;2285193.00;57.20;6.90;1;5
79.848066;57.397893;3;2553470.00;61.30;6.00;5;5
85.492101;57.004029;1;2108585.00;31.60;6.00;1;9
79.826964;54.475458;3;3479377.00;65.00;10.00;2;5
81.183200;52.511768;2;2195879.00;44.00;6.00;2;5
83.510230;55.699282;1;1977276.00;41.50;;7;26
80.514859;52.481056;2;3718487.00;64.00;10.00;2;4
80.388830;55.921246;1;4302797.00;47.30;18.80;7;21
79.617502;55.600530;2;2867073.00;46.00;6.00;3;5
84.261691;54.585368;2;2308971.00;46.00;6.00;5;5
79.023114;57.171674;5;19949140.00;276.00;20.00;12;14
85.887750;52.766184;3;7817280.00;71.00;8.00;2;7
85.868078;56.327353;2;2525464.00;43.00;7.00;1;9
80.253394;55.916396;1;1646275.00;40.00;6.00;3;9
83.334638;53.498565;3;4179328.00;63.00;11.00;6;10
86.236649;52.869419;3;4392964.00;62.00;7.00;4;9
87.047895;52.600721;3;3458955.00;77.00;12.00;9;9
79.182884;54.531842;2;2131331.00;44.00;8.00;2;2
80.776712;55.944594;3;3569513.00;57.00;6.00;7;9
82.498525;55.228816;3;4630293.00;64.00;11.00;3;9
82.050441;57.481994;1;4100692.00;43.00;13.00;2;13
85.168448;57.125834;2;2839693.00;43.00;6.00;4;5
82.999692;54.027446;2;3224802.00;45.00;6.00;4;5
80.143725;57.330444;2;2442316.00;50.00;9.00;2;5
82.385397;55.762800;2;2270261.00;45.00;7.00;1;9
83.096050;55.782896;2;2032329.00;41.00;6.00;3;5
84.270594;54.941893;2;2303625.00;33.00;;8;16
79.922629;55.127657;1;2192938.00;42.00;11.00;2;10
85.040619;57.275619;2;2475356.00;43.90;6.10;5;5
79.853309;55.206753;2;2523737.00;46.00;0.00;3;3
83.659777;54.464086;2;2297678.00;44.00;6.50;5;5
86.081766;55.670307;2;2329119.00;44.00;6.50;5;5
82.372877;53.360165;2;3570257.00;52.60;7.20;2;6
84.162005;54.832162;2;3986091.00;59.70;12.80;3;15
80.538518;55.918951;3;5696358.00;94.60;14.60;24;27
82.190095;52.898659;1;4409863.00;60.00;15.50;12;22
80.738765;57.734955;3;3379392.00;64.00;7.00;7;9
87.077522;55.447909;4;3840454.00;69.00;7.00;5;9
82.170673;55.509343;2;2602153.00;42.00;6.00;2;5
85.975894;57.384731;1;2559861.00;40.00;10.00;4;9
84.087231;57.069408;2;1168909.00;46.00;7.00;1;2
87.103512;55.784183;2;2575356.00;51.00;9.00;9;9
86.826591;57.291588;2;2654871.00;51.00;9.00;9;9
82.460146;55.543014;3;11253420.00;136.90;;7;16
80.422725;56.332529;1;2337926.00;34.72;8.65;10;10
80.847951;54.856205;4;8639716.00;168.00;16.00;5;5
80.526762;52.895135;2;2755601.00;53.50;8.00;6;10
84.245327;57.564489;1;1604824.00;21.00;5.00;3;5
85.461193;55.850066;2;2400748.00;61.00;10.90;1;17
80.822444;55.091356;1;2337814.00;35.00;10.00;6;10
79.648334;54.336673;1;1616090.00;30.00;5.50;5;5
82.533598;56.443545;1;2573950.00;34.89;;17;26
86.493675;52.938529;2;2158956.00;43.00;7.00;4;5
80.860008;56.832919;1;1646216.00;28.00;;5;17
84.491483;52.703534;4;3931465.00;172.00;27.00;2;3
86.515680;57.096590;2;3508527.00;50.00;9.00;5;12
86.044245;55.386792;2;1890632.00;43.00;6.00;3;5
82.544877;56.109582;3;3810141.00;82.00;13.80;3;10
83.284207;53.709364;3;3793937.00;72.30;11.12;3;17
86.541153;53.841324;2;5762662.00;68.60;14.70;12;15
85.462280;56.987406;1;1262042.00;22.00;1.00;10;17
81.107744;57.538962;2;2096185.00;44.00;7.00;6;9
82.097177;56.396676;2;2461282.00;44.00;7.00;4;7
81.278500;56.688122;2;2479770.00;44.00;7.00;4;7
83.551984;57.154519;1;1843533.00;36.00;10.00;5;9
79.238609;55.798544;1;1202539.00;13.00;2.00;1;5
79.651517;52.847048;1;2791876.00;35.00;10.50;11;17
82.874481;54.005385;1;2460434.00;30.00;6.00;4;9
86.209279;53.438655;3;2411534.00;61.60;7.00;1;2
86.248865;52.280323;2;2331065.00;43.00;6.00;8;9
85.847408;52.719832;1;1616429.00;31.00;5.50;4;5
83.185846;53.548444;1;2060851.00;43.00;12.00;3;10
79.471138;55.575628;4;5344080.00;76.00;10.00;1;9
86.141382;52.506331;1;2175980.00;29.00;6.00;1;5
80.135770;52.563775;4;9857856.00;139.00;17.00;11;22
81.379571;52.597524;3;4950947.00;69.00;12.00;4;9
79.571635;54.345272;2;2550023.00;68.20;9.10;2;4
85.167094;53.775906;3;3092573.00;63.00;10.00;1;10
79.610155;55.759763;2;1980103.00;58.81;5.00;9;10
83.915049;57.440204;1;1100691.00;33.62;5.00;7;10
81.854032;55.437667;2;2054231.00;57.00;8.00;12;18
83.373386;57.053469;1;1850359.00;35.00;8.00;2;5
80.645454;55.047131;1;1593006.00;23.02;;1;11
85.612880;57.664459;3;1770275.00;73.00;7.00;17;18
82.141199;54.253868;1;1948102.00;27.00;6.00;7;10
80.633506;55.362589;2;5060089.00;58.00;;7;9
82.319802;55.906048;3;2516081.00;62.00;7.00;1;9
87.005985;52.380174;1;2639813.00;28.00;;9;14
82.272435;54.980643;2;3692607.00;77.00;14.00;8;10
81.637367;54.492041;2;2753870.00;63.00;11.00;8;10
81.824741;57.324119;3;5419916.00;94.10;11.00;12;18
85.722278;55.310423;3;3179362.00;61.00;0.00;1;9
80.932075;56.316744;3;6115453.00;82.00;0.00;8;17
79.455390;55.727872;1;4170749.00;45.00;15.00;11;24
83.229719;56.176900;3;9731586.00;109.00;0.00;19;24
83.819230;55.809571;3;3900044.00;73.00;0.00;6;10
80.362253;55.736640;3;3984934.00;76.00;0.00;8;10
84.206538;55.550468;3;5614050.00;71.00;0.00;2;9
81.729954;55.341384;3;4626811.00;109.00;0.00;10;17
85.842888;54.364380;1;1455009.00;21.00;0.00;4;10
82.631038;56.449968;1;2704335.00;37.00;8.00;8;10
84.189315;54.768756;1;3713272.00;44.00;14.93;13;18
80.526931;52.716426;1;2169620.00;30.00;0.00;6;16
85.246298;56.370645;2;2405206.00;44.00;6.00;4;5
86.450778;57.402403;2;2970039.00;49.00;11.00;1;5
87.156997;54.864213;3;3550859.00;62.00;6.00;3;5
80.752342;52.303399;3;3459330.00;56.00;0.00;9;9
83.110459;57.149076;3;3774450.00;56.00;;9;9
85.851095;53.407926;1;2145402.00;46.00;0.00;3;16
81.479843;53.667209;1;2088521.00;46.00;;3;16
85.385032;57.067498;1;2053383.00;29.00;6.00;2;5
83.756062;52.342344;1;1780816.00;25.00;5.00;4;4
84.697700;55.805352;1;2189700.00;32.00;9.00;4;9
86.929689;55.285287;2;1983850.00;45.00;7.50;3;9
84.667451;55.181193;3;3217545.00;62.00;7.10;2;9
